timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,is_anomaly,fault_type,severity,anomaly_score_pct,suggested_temperature_c,suggested_pressure_hpa,suggested_humidity_pct,health_status,source
2025-01-01T00:00:00,AWS-MUM-102,26.1,1012.9,67.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T03:00:00,AWS-MUM-102,20.6,1009.3,72.0,False,,low,5.8,26.76,1010.87,43.96,HEALTHY,replay
2025-01-01T01:00:00,AWS-MUM-102,25.4,1012.3,70.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T02:00:00,AWS-MUM-102,24.8,1011.8,71.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T03:00:00,AWS-MUM-102,24.6,1011.3,70.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T04:00:00,AWS-MUM-102,19.9,1009.5,76.0,False,,low,5.5,26.73,1010.84,43.94,HEALTHY,replay
2025-01-01T04:00:00,AWS-MUM-102,24.0,1011.1,72.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T05:00:00,AWS-MUM-102,19.4,1009.8,78.0,False,,low,3.4,26.69,1010.81,44.0,HEALTHY,replay
2025-01-01T05:00:00,AWS-MUM-102,23.2,1011.3,75.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T06:00:00,AWS-MUM-102,22.7,1011.7,79.0,False,,low,0.0,24.68,1011.78,70.83,HEALTHY,replay
2025-01-05T06:00:00,AWS-MUM-102,20.5,1010.3,72.0,False,,low,8.2,26.66,1010.78,44.12,HEALTHY,replay
2025-01-01T07:00:00,AWS-MUM-102,22.5,1012.3,78.0,False,,low,0.0,24.4,1011.77,72.0,HEALTHY,replay
2025-01-05T07:00:00,AWS-MUM-102,20.4,1011.0,75.0,False,,low,3.3,26.65,1010.73,44.23,HEALTHY,replay
2025-01-01T08:00:00,AWS-MUM-102,24.2,1013.3,70.0,False,,low,0.0,24.16,1011.84,72.75,HEALTHY,replay
2025-01-05T08:00:00,AWS-MUM-102,22.0,1012.0,68.0,False,,low,5.2,26.65,1010.69,44.42,HEALTHY,replay
2025-01-01T09:00:00,AWS-MUM-102,27.1,1014.0,57.0,False,,low,0.0,24.17,1012.0,72.44,HEALTHY,replay
2025-01-05T09:00:00,AWS-MUM-102,25.1,1012.4,53.0,False,,low,8.3,26.62,1010.66,44.62,HEALTHY,replay
2025-01-01T10:00:00,AWS-MUM-102,29.9,1014.0,47.0,False,,low,0.0,24.46,1012.2,70.9,HEALTHY,replay
2025-01-01T11:00:00,AWS-MUM-102,32.0,1013.5,38.0,False,,low,0.0,24.95,1012.36,68.73,HEALTHY,replay
2025-01-05T10:00:00,AWS-MUM-102,27.7,1012.4,42.0,False,,low,16.9,26.57,1010.62,44.83,HEALTHY,replay
2025-01-01T12:00:00,AWS-MUM-102,33.4,1012.5,33.0,False,,low,0.0,25.54,1012.46,66.17,HEALTHY,replay
2025-01-05T11:00:00,AWS-MUM-102,29.4,1011.8,37.0,False,,low,15.6,26.52,1010.58,45.04,HEALTHY,replay
2025-01-01T13:00:00,AWS-MUM-102,34.3,1011.0,30.0,False,,low,0.0,26.15,1012.46,63.62,HEALTHY,replay
2025-01-05T12:00:00,AWS-MUM-102,31.4,1010.7,30.0,False,,low,24.6,26.46,1010.54,45.25,HEALTHY,replay
2025-01-01T14:00:00,AWS-MUM-102,34.9,1009.8,27.0,True,drift,critical,95.0,26.73,1012.36,61.21,HEALTHY,replay
2025-01-01T15:00:00,AWS-MUM-102,34.9,1009.0,27.0,True,drift,critical,95.0,26.73,1012.36,61.21,HEALTHY,replay
2025-01-05T13:00:00,AWS-MUM-102,32.3,1009.5,27.0,False,,low,18.7,26.4,1010.5,45.4,HEALTHY,replay
2025-01-01T16:00:00,AWS-MUM-102,33.7,1008.8,31.0,False,,low,0.0,26.73,1012.36,61.21,HEALTHY,replay
2025-01-05T14:00:00,AWS-MUM-102,32.6,1008.5,26.0,False,,low,25.9,26.35,1010.48,45.56,HEALTHY,replay
2025-01-01T17:00:00,AWS-MUM-102,30.9,1009.2,44.0,False,,low,0.0,27.19,1012.12,59.2,HEALTHY,replay
2025-01-05T15:00:00,AWS-MUM-102,32.3,1008.0,29.0,False,,low,16.1,26.29,1010.45,45.73,HEALTHY,replay
2025-01-01T18:00:00,AWS-MUM-102,28.8,1010.0,54.0,False,,low,0.0,27.43,1011.94,58.25,HEALTHY,replay
2025-01-01T19:00:00,AWS-MUM-102,28.0,1010.8,58.0,False,,low,0.0,27.51,1011.82,58.0,HEALTHY,replay
2025-01-05T16:00:00,AWS-MUM-102,30.9,1008.0,36.0,False,,low,17.6,26.21,1010.42,45.96,HEALTHY,replay
2025-01-01T20:00:00,AWS-MUM-102,27.6,1011.8,59.0,False,,low,0.0,27.53,1011.77,58.0,HEALTHY,replay
2025-01-05T17:00:00,AWS-MUM-102,28.8,1008.4,51.0,False,,low,45.5,26.13,1010.4,46.29,HEALTHY,replay
2025-01-01T21:00:00,AWS-MUM-102,27.3,1012.6,58.0,False,,low,0.0,27.54,1011.77,58.05,HEALTHY,replay
2025-01-05T18:00:00,AWS-MUM-102,26.7,1009.3,61.0,False,,low,47.8,26.04,1010.39,46.83,HEALTHY,replay
2025-01-01T22:00:00,AWS-MUM-102,26.7,1012.9,60.0,False,,low,0.0,27.52,1011.81,58.05,HEALTHY,replay
2025-01-01T23:00:00,AWS-MUM-102,26.0,1012.8,63.0,False,,low,0.0,27.49,1011.86,58.14,HEALTHY,replay
2025-01-05T19:00:00,AWS-MUM-102,26.0,1010.4,63.0,False,,low,30.4,25.95,1010.39,47.6,HEALTHY,replay
2025-01-02T00:00:00,AWS-MUM-102,24.8,1012.5,69.0,False,,low,0.0,27.42,1011.9,58.36,HEALTHY,replay
2025-01-05T20:00:00,AWS-MUM-102,25.8,1011.2,62.0,False,,low,11.7,25.88,1010.39,48.19,HEALTHY,replay
2025-01-05T21:00:00,AWS-MUM-102,25.2,1011.8,64.0,False,,low,5.4,25.84,1010.39,48.52,HEALTHY,replay
2025-01-05T22:00:00,AWS-MUM-102,24.7,1012.0,65.0,False,,low,3.6,25.81,1010.4,48.81,HEALTHY,replay
2025-01-05T23:00:00,AWS-MUM-102,24.7,1011.5,61.0,False,,low,2.6,25.79,1010.41,49.06,HEALTHY,replay
2025-01-06T00:00:00,AWS-MUM-102,24.0,1011.2,61.0,False,,low,2.1,25.8,1010.42,49.17,HEALTHY,replay
2025-01-06T01:00:00,AWS-MUM-102,22.7,1010.7,64.0,False,,low,1.9,25.82,1010.43,49.19,HEALTHY,replay
2025-01-06T02:00:00,AWS-MUM-102,21.8,1010.3,66.0,False,,low,3.3,25.84,1010.43,49.15,HEALTHY,replay
2025-01-06T03:00:00,AWS-MUM-102,21.2,1009.9,68.0,False,,low,1.7,25.86,1010.44,49.04,HEALTHY,replay
2025-01-06T04:00:00,AWS-MUM-102,20.6,1009.8,71.0,False,,low,1.9,25.88,1010.44,48.94,HEALTHY,replay
2025-01-06T05:00:00,AWS-MUM-102,20.2,1010.0,73.0,False,,low,1.8,25.9,1010.44,48.92,HEALTHY,replay
2025-01-06T06:00:00,AWS-MUM-102,19.7,1010.7,76.0,False,,low,4.1,25.91,1010.44,48.98,HEALTHY,replay
2025-01-06T07:00:00,AWS-MUM-102,19.4,1011.4,76.0,False,,low,3.8,25.91,1010.44,49.42,HEALTHY,replay
2025-01-06T08:00:00,AWS-MUM-102,20.7,1012.2,70.0,False,,low,6.9,25.9,1010.44,49.94,HEALTHY,replay
2025-01-06T09:00:00,AWS-MUM-102,23.0,1012.9,60.0,False,,low,7.9,25.86,1010.44,50.54,HEALTHY,replay
2025-01-06T10:00:00,AWS-MUM-102,25.3,1013.0,51.0,False,,low,10.6,25.77,1010.45,51.15,HEALTHY,replay
2025-01-06T11:00:00,AWS-MUM-102,27.8,1012.3,42.0,False,,low,13.4,25.67,1010.45,51.73,HEALTHY,replay
2025-01-06T12:00:00,AWS-MUM-102,29.9,1011.2,34.0,False,,low,16.2,25.58,1010.46,52.21,HEALTHY,replay
2025-01-06T13:00:00,AWS-MUM-102,31.4,1009.9,29.0,False,,low,28.3,25.5,1010.47,52.56,HEALTHY,replay
2025-01-06T14:00:00,AWS-MUM-102,32.4,1009.0,26.0,False,,low,18.3,25.44,1010.48,52.85,HEALTHY,replay
2025-01-06T15:00:00,AWS-MUM-102,32.6,1008.3,25.0,False,,low,21.4,25.39,1010.49,53.08,HEALTHY,replay
2025-01-06T16:00:00,AWS-MUM-102,31.8,1008.2,25.0,False,,low,21.8,25.37,1010.49,53.15,HEALTHY,replay
2025-01-06T17:00:00,AWS-MUM-102,30.2,1008.5,29.0,False,,low,11.0,25.38,1010.49,53.1,HEALTHY,replay
2025-01-06T18:00:00,AWS-MUM-102,27.7,1009.1,39.0,False,,low,32.0,25.39,1010.48,53.15,HEALTHY,replay
